time,open,high,low,close,volume
2026-07-01 09:00:00,1995.3,2000.8,1995.3,2000.8,17
2026-07-01 09:20:00,2001.0,2001.0,2001.0,2001.0,6
2026-07-01 09:25:00,2006.5,2008.4,2006.5,2007.5,22
2026-07-01 09:30:00,2008.0,2009.0,2007.0,2007.0,34
2026-07-01 09:35:00,2007.0,2007.8,2007.0,2007.3,24
2026-07-01 09:40:00,2007.0,2007.0,2007.0,2007.0,8
2026-07-01 09:45:00,2007.3,2008.1,2007.3,2008.0,35
2026-07-01 09:50:00,2008.7,2009.3,2008.7,2009.2,14
2026-07-01 09:55:00,2008.5,2008.5,2008.2,2008.2,11
2026-07-01 10:05:00,2007.2,2007.2,2007.0,2007.0,12
2026-07-01 10:10:00,2008.0,2008.0,2008.0,2008.0,1
2026-07-01 10:15:00,2008.9,2009.0,2008.9,2009.0,5
2026-07-01 10:20:00,2010.0,2012.3,2010.0,2011.1,30
2026-07-01 10:25:00,2011.1,2012.3,2009.1,2011.2,12
2026-07-01 10:30:00,2011.5,2011.5,2011.5,2011.5,2
2026-07-01 10:35:00,2012.5,2014.0,2012.5,2014.0,5
2026-07-01 10:40:00,2015.0,2015.0,2013.5,2013.5,11
2026-07-01 10:45:00,2013.5,2013.5,2013.2,2013.2,5
2026-07-01 10:50:00,2013.2,2013.2,2013.0,2013.0,12
2026-07-01 10:55:00,2013.2,2013.2,2013.2,2013.2,1
2026-07-01 11:05:00,2013.5,2013.7,2013.5,2013.7,2
2026-07-01 11:10:00,2013.3,2013.3,2013.3,2013.3,1
2026-07-01 11:20:00,2013.3,2013.3,2013.3,2013.3,1
2026-07-01 13:00:00,2014.9,2016.0,2014.9,2016.0,7
2026-07-01 13:10:00,2015.0,2015.2,2015.0,2015.2,5
2026-07-01 13:20:00,2014.4,2014.4,2014.4,2014.4,1
2026-07-01 13:25:00,2015.0,2015.0,2015.0,2015.0,1
2026-07-01 13:30:00,2012.3,2012.7,2012.3,2012.7,5
2026-07-01 13:35:00,2012.7,2012.7,2012.1,2012.1,16
2026-07-01 13:40:00,2011.6,2011.6,2011.6,2011.6,5
2026-07-01 13:45:00,2011.1,2012.7,2011.1,2012.5,7
2026-07-01 13:50:00,2011.8,2013.0,2011.6,2013.0,14
2026-07-01 13:55:00,2013.2,2013.2,2012.2,2012.4,6
2026-07-01 14:00:00,2012.4,2012.4,2012.0,2012.2,5
2026-07-01 14:05:00,2012.3,2012.3,2011.9,2012.1,17
2026-07-01 14:10:00,2013.0,2013.0,2013.0,2013.0,2
2026-07-01 14:15:00,2014.7,2015.3,2014.7,2015.3,3
2026-07-01 14:20:00,2014.0,2014.0,2014.0,2014.0,10
2026-07-01 14:25:00,2014.3,2014.3,2014.3,2014.3,5
2026-07-01 14:45:00,2011.5,2011.5,2011.5,2011.5,7
2026-07-02 09:00:00,2012.1,2015.1,2012.1,2015.1,3
2026-07-02 09:05:00,2017.0,2017.1,2017.0,2017.1,3
2026-07-02 09:10:00,2017.4,2017.5,2017.4,2017.4,3
2026-07-02 09:15:00,2018.2,2018.7,2017.2,2018.2,21
2026-07-02 09:20:00,2019.0,2022.8,2019.0,2022.5,10
2026-07-02 09:25:00,2021.8,2021.8,2020.0,2020.0,3
2026-07-02 09:30:00,2021.2,2021.2,2021.2,2021.2,2
2026-07-02 09:35:00,2018.3,2018.3,2017.3,2017.3,12
2026-07-02 09:40:00,2017.0,2017.0,2015.0,2015.6,19
2026-07-02 09:45:00,2016.2,2016.2,2015.2,2015.2,4
2026-07-02 09:50:00,2015.5,2015.6,2015.3,2015.5,10
2026-07-02 09:55:00,2015.7,2016.1,2015.7,2016.1,2
2026-07-02 10:00:00,2016.5,2017.0,2016.5,2017.0,3
2026-07-02 10:05:00,2017.2,2017.2,2015.9,2015.9,8
2026-07-02 10:10:00,2016.6,2016.6,2016.6,2016.6,1
2026-07-02 10:15:00,2016.7,2016.7,2015.0,2015.0,19
2026-07-02 10:20:00,2015.0,2015.1,2015.0,2015.1,7
2026-07-02 10:30:00,2014.0,2014.1,2012.0,2012.6,11
2026-07-02 10:35:00,2013.2,2013.2,2013.2,2013.2,2
2026-07-02 10:40:00,2013.2,2013.2,2013.0,2013.0,5
2026-07-02 10:45:00,2014.0,2014.0,2014.0,2014.0,1
2026-07-02 10:50:00,2015.4,2015.4,2015.4,2015.4,1
2026-07-02 10:55:00,2016.1,2018.1,2016.1,2018.1,8
2026-07-02 11:00:00,2018.1,2018.1,2017.0,2017.0,23
2026-07-02 11:05:00,2017.0,2017.0,2016.3,2016.3,9
2026-07-02 11:25:00,2016.5,2016.5,2016.5,2016.5,1
2026-07-02 13:00:00,2015.0,2015.1,2015.0,2015.1,4
2026-07-02 13:05:00,2013.6,2013.6,2013.0,2013.0,6
2026-07-02 13:10:00,2014.1,2014.1,2014.1,2014.1,3
2026-07-02 13:15:00,2013.2,2013.2,2013.2,2013.2,1
2026-07-02 13:20:00,2014.3,2014.3,2014.0,2014.0,4
2026-07-02 13:25:00,2014.0,2014.0,2013.0,2013.0,2
2026-07-02 13:35:00,2014.0,2014.0,2014.0,2014.0,1
2026-07-02 13:40:00,2013.0,2013.0,2013.0,2013.0,1
2026-07-02 13:50:00,2011.2,2011.2,2008.1,2008.1,9
2026-07-02 13:55:00,2009.0,2009.0,2008.1,2008.1,7
2026-07-02 14:00:00,2006.3,2008.5,2006.3,2008.0,12
2026-07-02 14:10:00,2006.5,2006.5,2005.0,2005.0,86
2026-07-02 14:15:00,2005.0,2007.8,2005.0,2007.7,54
2026-07-02 14:20:00,2009.0,2013.5,2009.0,2012.1,20
2026-07-02 14:25:00,2012.5,2013.6,2012.1,2012.7,16
2026-07-02 14:45:00,2011.8,2011.8,2011.8,2011.8,4
2026-07-03 09:00:00,2011.1,2014.8,2011.1,2014.2,25
2026-07-03 09:10:00,2012.5,2012.5,2012.5,2012.5,3
2026-07-03 09:15:00,2012.5,2012.5,2012.0,2012.5,18
2026-07-03 09:20:00,2012.0,2012.0,2012.0,2012.0,5
2026-07-03 09:25:00,2011.2,2011.6,2010.7,2010.7,11
2026-07-03 09:30:00,2009.8,2011.0,2009.8,2011.0,2
2026-07-03 09:40:00,2011.3,2011.9,2010.4,2011.4,17
2026-07-03 09:45:00,2013.0,2013.3,2012.0,2012.0,21
2026-07-03 09:50:00,2007.7,2009.1,2007.7,2009.1,6
2026-07-03 09:55:00,2007.5,2007.6,2005.4,2007.0,36
2026-07-03 10:00:00,2007.1,2007.4,2007.0,2007.1,32
2026-07-03 10:05:00,2005.7,2006.4,2005.5,2005.5,4
2026-07-03 10:10:00,2005.8,2005.8,2005.8,2005.8,2
2026-07-03 10:15:00,2007.3,2007.3,2007.3,2007.3,2
2026-07-03 10:25:00,2007.0,2007.0,2007.0,2007.0,1
2026-07-03 10:35:00,2008.0,2008.0,2006.0,2006.0,3
2026-07-03 10:45:00,2004.3,2004.3,2004.3,2004.3,1
2026-07-03 10:50:00,2005.0,2005.0,2005.0,2005.0,1
2026-07-03 10:55:00,2005.5,2005.5,2005.5,2005.5,5
2026-07-03 11:00:00,2005.5,2007.0,2004.0,2007.0,17
2026-07-03 11:05:00,2006.0,2006.0,2006.0,2006.0,5
2026-07-03 11:25:00,2004.5,2004.5,2004.5,2004.5,1
2026-07-03 13:05:00,2004.7,2004.7,2002.3,2002.5,14
2026-07-03 13:10:00,2001.9,2002.3,2001.0,2001.0,6
2026-07-03 13:15:00,2002.5,2003.0,2002.5,2003.0,3
2026-07-03 13:20:00,2005.9,2006.6,2005.9,2006.6,10
2026-07-03 13:25:00,2006.0,2006.3,2006.0,2006.3,12
2026-07-03 13:30:00,2007.0,2007.6,2007.0,2007.6,3
2026-07-03 13:35:00,2006.7,2006.7,2006.7,2006.7,1
2026-07-03 13:40:00,2008.2,2012.0,2008.1,2011.1,31
2026-07-03 13:45:00,2011.2,2011.2,2011.2,2011.2,5
2026-07-03 13:55:00,2010.1,2010.1,2010.1,2010.1,2
2026-07-03 14:00:00,2010.4,2010.4,2010.3,2010.3,2
2026-07-03 14:05:00,2012.3,2012.3,2011.2,2011.2,2
2026-07-03 14:10:00,2010.0,2010.0,2010.0,2010.0,3
2026-07-03 14:15:00,2010.5,2010.5,2010.5,2010.5,1
2026-07-03 14:20:00,2009.2,2010.0,2008.4,2008.4,8
2026-07-03 14:25:00,2008.9,2009.9,2007.7,2009.1,18
2026-07-03 14:45:00,2010.5,2010.5,2010.5,2010.5,7
2026-07-06 09:00:00,2013.7,2013.9,2012.9,2013.9,5
2026-07-06 09:05:00,2012.2,2012.2,2012.2,2012.2,1
2026-07-06 09:15:00,2013.8,2013.8,2010.1,2010.3,3
2026-07-06 09:30:00,2010.0,2010.0,2010.0,2010.0,1
2026-07-06 09:35:00,2009.9,2010.0,2009.9,2010.0,3
2026-07-06 09:45:00,2010.3,2010.3,2008.9,2008.9,3
2026-07-06 09:50:00,2006.0,2006.0,2005.0,2005.0,7
2026-07-06 09:55:00,2005.9,2006.0,2001.9,2003.8,7
2026-07-06 10:00:00,2004.4,2004.4,2004.4,2004.4,1
2026-07-06 10:30:00,2005.1,2005.1,2004.5,2004.5,4
2026-07-06 10:45:00,2005.2,2005.2,2005.2,2005.2,1
2026-07-06 10:50:00,2004.7,2004.7,2004.7,2004.7,1
2026-07-06 11:00:00,2006.0,2006.0,2006.0,2006.0,2
2026-07-06 11:10:00,2006.0,2006.0,2006.0,2006.0,5
2026-07-06 13:00:00,2007.0,2007.0,2007.0,2007.0,2
2026-07-06 13:05:00,2004.4,2004.4,2004.4,2004.4,1
2026-07-06 13:10:00,2004.9,2004.9,2004.9,2004.9,1
2026-07-06 13:25:00,2004.0,2004.0,2004.0,2004.0,1
2026-07-06 13:30:00,2003.6,2003.6,2003.6,2003.6,1
2026-07-06 13:35:00,2003.6,2003.6,2003.6,2003.6,1
2026-07-06 13:40:00,2002.8,2002.8,2002.8,2002.8,1
2026-07-06 13:45:00,2002.7,2002.7,2002.7,2002.7,1
2026-07-06 13:50:00,2002.3,2002.3,2001.4,2001.4,4
2026-07-06 13:55:00,2001.5,2001.5,1998.5,1998.5,7
2026-07-06 14:00:00,1998.4,1998.4,1993.7,1996.1,41
2026-07-06 14:05:00,1995.4,1995.8,1992.5,1992.5,32
2026-07-06 14:10:00,1993.2,1995.7,1991.9,1995.0,18
2026-07-06 14:15:00,1994.7,1994.7,1982.0,1982.0,77
2026-07-06 14:20:00,1980.8,1985.0,1977.6,1985.0,36
2026-07-06 14:25:00,1985.9,1985.9,1985.8,1985.8,2
2026-07-06 14:45:00,1991.0,1991.0,1991.0,1991.0,7
2026-07-07 09:00:00,1992.1,1992.1,1990.9,1990.9,15
2026-07-07 09:05:00,1990.9,1990.9,1990.9,1990.9,1
2026-07-07 09:10:00,1991.2,1991.2,1990.4,1990.4,15
2026-07-07 09:20:00,1993.7,1993.7,1990.5,1990.5,13
2026-07-07 09:25:00,1990.4,1990.4,1988.0,1988.0,7
2026-07-07 09:30:00,1988.0,1988.0,1987.3,1987.9,16
2026-07-07 09:35:00,1987.9,1988.9,1987.9,1988.9,2
2026-07-07 09:40:00,1991.1,1991.1,1991.1,1991.1,4
2026-07-07 09:45:00,1992.6,1992.6,1991.0,1991.0,2
2026-07-07 09:50:00,1991.1,1991.1,1991.1,1991.1,2
2026-07-07 10:00:00,1989.0,1991.1,1988.9,1991.1,6
2026-07-07 10:05:00,1990.2,1990.2,1990.2,1990.2,5
2026-07-07 10:10:00,1990.2,1990.2,1990.2,1990.2,7
2026-07-07 10:15:00,1990.1,1990.1,1990.0,1990.0,11
2026-07-07 10:20:00,1990.1,1990.1,1990.1,1990.1,1
2026-07-07 10:25:00,1989.1,1989.1,1989.1,1989.1,5
2026-07-07 10:30:00,1989.3,1989.3,1989.2,1989.2,4
2026-07-07 10:35:00,1989.2,1989.2,1988.5,1988.5,10
2026-07-07 10:40:00,1988.5,1988.5,1987.2,1987.2,11
2026-07-07 10:45:00,1987.2,1987.2,1986.6,1986.6,5
2026-07-07 10:50:00,1987.0,1987.0,1985.6,1985.6,3
2026-07-07 10:55:00,1985.0,1985.2,1983.3,1983.3,7
2026-07-07 11:00:00,1984.8,1986.6,1984.8,1986.6,17
2026-07-07 11:05:00,1984.6,1984.6,1984.6,1984.6,1
2026-07-07 11:10:00,1984.0,1984.0,1983.6,1983.6,5
2026-07-07 11:15:00,1983.6,1983.6,1983.6,1983.6,1
2026-07-07 11:20:00,1982.5,1984.5,1982.5,1984.5,8
2026-07-07 11:25:00,1984.0,1985.0,1984.0,1985.0,4
2026-07-07 13:00:00,1986.4,1990.0,1986.4,1989.1,37
2026-07-07 13:05:00,1989.1,1989.1,1989.1,1989.1,2
2026-07-07 13:10:00,1987.3,1987.8,1987.3,1987.8,15
2026-07-07 13:15:00,1987.8,1990.2,1987.8,1990.2,11
2026-07-07 13:20:00,1988.2,1988.2,1988.0,1988.0,8
2026-07-07 13:25:00,1990.7,1991.5,1990.7,1991.2,13
2026-07-07 13:30:00,1992.3,1992.9,1992.3,1992.9,2
2026-07-07 13:35:00,1989.7,1989.8,1989.7,1989.8,4
2026-07-07 13:45:00,1990.9,1991.0,1990.9,1991.0,6
2026-07-07 13:50:00,1990.1,1991.0,1990.1,1991.0,6
2026-07-07 13:55:00,1992.5,1994.0,1992.5,1994.0,29
2026-07-07 14:00:00,1994.0,1994.0,1990.4,1990.4,17
2026-07-07 14:05:00,1990.4,1990.4,1990.4,1990.4,1
2026-07-07 14:10:00,1993.0,1993.0,1992.3,1992.3,10
2026-07-07 14:15:00,1994.8,1995.0,1994.8,1995.0,12
2026-07-07 14:20:00,1994.4,1997.0,1994.4,1996.8,12
2026-07-07 14:25:00,1995.7,1996.0,1995.7,1996.0,3
2026-07-07 14:45:00,1998.0,1998.0,1998.0,1998.0,4
2026-07-08 09:00:00,1996.0,1996.0,1995.0,1995.4,14
2026-07-08 09:05:00,1995.2,1995.2,1994.1,1994.1,7
2026-07-08 09:10:00,1992.7,1992.7,1992.7,1992.7,3
2026-07-08 09:20:00,1995.0,1995.0,1994.4,1994.4,6
2026-07-08 09:25:00,1994.0,1994.0,1994.0,1994.0,6
2026-07-08 09:35:00,1992.7,1992.7,1990.5,1992.0,9
2026-07-08 09:40:00,1991.2,1991.2,1991.0,1991.2,12
2026-07-08 09:45:00,1990.4,1990.4,1990.4,1990.4,8
2026-07-08 09:50:00,1989.5,1991.3,1989.0,1989.6,7
2026-07-08 09:55:00,1988.2,1988.2,1983.6,1985.0,19
2026-07-08 10:00:00,1983.5,1986.5,1983.5,1986.5,5
2026-07-08 10:05:00,1986.9,1988.3,1986.9,1988.3,3
2026-07-08 10:10:00,1988.0,1988.0,1988.0,1988.0,3
2026-07-08 10:15:00,1988.0,1988.0,1988.0,1988.0,1
2026-07-08 10:20:00,1991.3,1991.4,1991.3,1991.4,3
2026-07-08 10:25:00,1992.1,1993.9,1992.0,1993.9,26
2026-07-08 10:30:00,1995.0,1998.0,1992.7,1997.3,12
2026-07-08 10:35:00,1996.7,1997.5,1995.3,1995.3,38
2026-07-08 10:45:00,1997.2,2003.0,1997.2,2003.0,29
2026-07-08 10:50:00,2003.7,2003.7,2001.0,2003.0,23
2026-07-08 10:55:00,2003.0,2003.0,2001.3,2001.3,44
2026-07-08 11:00:00,2002.7,2003.5,2000.0,2000.0,20
2026-07-08 11:05:00,2000.0,2000.0,2000.0,2000.0,2
2026-07-08 11:10:00,1998.4,2000.0,1998.4,2000.0,2
2026-07-08 11:25:00,1998.0,1998.0,1998.0,1998.0,4
2026-07-08 13:00:00,1998.0,1998.0,1995.0,1995.0,2
2026-07-08 13:05:00,1993.2,1993.3,1992.5,1992.5,7
2026-07-08 13:15:00,1994.9,1995.6,1994.9,1995.6,12
2026-07-08 13:20:00,1995.3,1995.4,1995.3,1995.4,12
2026-07-08 13:25:00,1996.0,1996.0,1996.0,1996.0,1
2026-07-08 13:30:00,1997.1,1997.1,1997.1,1997.1,9
2026-07-08 13:35:00,1996.1,1996.1,1996.1,1996.1,1
2026-07-08 13:40:00,1997.2,1999.0,1997.2,1998.9,4
2026-07-08 13:50:00,1999.0,1999.0,1998.0,1998.0,6
2026-07-08 13:55:00,1996.6,1996.6,1996.4,1996.4,10
2026-07-08 14:05:00,2001.5,2001.5,1994.6,1995.3,15
2026-07-08 14:10:00,1994.6,1994.6,1994.6,1994.6,1
2026-07-08 14:20:00,1998.0,1999.0,1998.0,1999.0,4
2026-07-08 14:25:00,1999.0,1999.0,1999.0,1999.0,1
2026-07-08 14:45:00,1998.1,1998.1,1998.1,1998.1,2
2026-07-09 09:00:00,1992.1,1992.2,1988.9,1992.2,8
2026-07-09 09:05:00,1991.1,1991.1,1991.1,1991.1,1
2026-07-09 09:10:00,1993.9,1993.9,1993.0,1993.0,4
2026-07-09 09:20:00,1994.2,1994.2,1994.2,1994.2,1
2026-07-09 09:25:00,1995.7,1998.4,1995.7,1996.7,14
2026-07-09 09:30:00,1998.1,1998.1,1997.1,1997.1,2
2026-07-09 09:35:00,1997.0,1997.0,1997.0,1997.0,5
2026-07-09 09:40:00,1996.3,1996.5,1996.3,1996.5,3
2026-07-09 09:45:00,1995.5,1995.5,1995.5,1995.5,5
2026-07-09 09:55:00,1992.3,1993.0,1992.2,1993.0,17
2026-07-09 10:00:00,1992.4,1993.2,1991.3,1993.2,13
2026-07-09 10:05:00,1992.3,1992.3,1992.3,1992.3,1
2026-07-09 10:10:00,1990.3,1990.3,1990.2,1990.2,4
2026-07-09 10:15:00,1991.5,1991.8,1991.2,1991.2,18
2026-07-09 10:25:00,1991.6,1991.8,1991.6,1991.8,2
2026-07-09 10:35:00,1993.0,1993.0,1992.5,1992.5,9
2026-07-09 10:40:00,1993.0,1993.0,1993.0,1993.0,5
2026-07-09 10:45:00,1993.0,1994.5,1993.0,1994.5,14
2026-07-09 10:50:00,1995.1,1995.1,1994.4,1994.4,4
2026-07-09 11:00:00,1995.8,1995.8,1994.0,1994.0,5
2026-07-09 11:05:00,1994.0,1994.0,1994.0,1994.0,5
2026-07-09 11:10:00,1993.2,1993.2,1993.2,1993.2,1
2026-07-09 11:15:00,1993.0,1993.0,1991.5,1992.3,5
2026-07-09 11:20:00,1994.0,1994.1,1993.5,1993.5,3
2026-07-09 13:00:00,1993.0,1996.0,1993.0,1994.6,39
2026-07-09 13:05:00,1994.6,1994.6,1993.5,1993.5,20
2026-07-09 13:10:00,1992.4,1993.0,1991.2,1991.2,21
2026-07-09 13:15:00,1993.3,1995.0,1993.3,1993.6,17
2026-07-09 13:20:00,1995.0,1995.5,1994.0,1994.0,72
2026-07-09 13:25:00,1994.0,1996.0,1993.5,1995.3,68
2026-07-09 13:30:00,1995.2,1995.7,1994.0,1995.7,20
2026-07-09 13:35:00,1995.7,1995.7,1993.0,1993.3,33
2026-07-09 13:40:00,1993.8,1993.8,1992.3,1992.3,23
2026-07-09 13:45:00,1993.5,1993.5,1991.9,1992.2,17
2026-07-09 13:50:00,1992.2,1993.0,1992.2,1993.0,8
2026-07-09 13:55:00,1993.0,1994.1,1993.0,1993.5,27
2026-07-09 14:05:00,1993.0,1993.0,1991.3,1991.3,25
2026-07-09 14:10:00,1993.0,1993.0,1993.0,1993.0,1
2026-07-09 14:15:00,1991.7,1991.7,1988.4,1990.9,22
2026-07-09 14:20:00,1992.6,1992.6,1992.6,1992.6,1
2026-07-09 14:25:00,1993.5,1994.5,1992.8,1994.5,7
2026-07-09 14:45:00,1994.0,1994.0,1994.0,1994.0,6
2026-07-10 09:00:00,1994.7,1994.7,1992.3,1992.3,14
2026-07-10 09:05:00,1992.0,1992.0,1990.9,1990.9,6
2026-07-10 09:10:00,1992.0,1992.3,1992.0,1992.3,3
2026-07-10 09:15:00,1992.0,1994.6,1992.0,1994.6,21
2026-07-10 09:20:00,1995.0,1995.0,1993.0,1993.0,40
2026-07-10 09:25:00,1992.5,1993.0,1992.0,1992.0,16
2026-07-10 09:30:00,1992.0,1992.0,1989.5,1990.0,28
2026-07-10 09:35:00,1988.3,1989.0,1985.6,1988.0,29
2026-07-10 09:40:00,1988.0,1988.4,1986.2,1988.4,21
2026-07-10 09:45:00,1987.6,1988.2,1987.2,1988.2,17
2026-07-10 09:50:00,1988.5,1989.0,1988.5,1989.0,6
2026-07-10 09:55:00,1988.5,1988.5,1988.5,1988.5,1
2026-07-10 10:00:00,1987.4,1988.0,1987.4,1988.0,3
2026-07-10 10:05:00,1988.0,1988.0,1988.0,1988.0,9
2026-07-10 10:10:00,1988.2,1988.9,1988.0,1988.0,15
2026-07-10 10:15:00,1988.0,1988.0,1987.7,1988.0,12
2026-07-10 10:20:00,1988.0,1988.0,1988.0,1988.0,1
2026-07-10 10:25:00,1988.2,1988.2,1987.5,1987.8,6
2026-07-10 10:30:00,1988.5,1988.5,1988.5,1988.5,3
2026-07-10 10:35:00,1987.5,1987.5,1985.0,1986.3,6
2026-07-10 10:40:00,1987.5,1987.5,1987.5,1987.5,5
2026-07-10 10:45:00,1987.5,1987.5,1987.5,1987.5,2
2026-07-10 10:50:00,1986.2,1986.2,1986.2,1986.2,2
2026-07-10 10:55:00,1987.1,1987.1,1986.0,1986.0,11
2026-07-10 11:00:00,1986.0,1988.4,1986.0,1987.8,22
2026-07-10 11:05:00,1988.0,1988.0,1987.8,1987.8,16
2026-07-10 11:10:00,1987.5,1987.5,1987.5,1987.5,1
2026-07-10 11:15:00,1986.6,1986.6,1986.6,1986.6,1
2026-07-10 11:20:00,1985.1,1985.1,1985.1,1985.1,1
2026-07-10 11:25:00,1986.0,1986.0,1985.4,1985.4,7
2026-07-10 13:00:00,1986.0,1987.0,1986.0,1986.0,15
2026-07-10 13:05:00,1986.0,1986.0,1984.3,1985.0,12
2026-07-10 13:10:00,1985.0,1986.2,1985.0,1986.2,35
2026-07-10 13:15:00,1986.2,1986.2,1985.5,1985.5,54
2026-07-10 13:20:00,1985.7,1985.7,1985.1,1985.6,9
2026-07-10 13:25:00,1987.3,1988.6,1987.3,1988.6,14
2026-07-10 13:30:00,1988.7,1990.0,1988.0,1988.0,29
2026-07-10 13:35:00,1988.0,1988.5,1986.0,1986.0,21
2026-07-10 13:40:00,1986.1,1986.1,1986.1,1986.1,1
2026-07-10 13:45:00,1986.0,1986.0,1985.4,1985.8,17
2026-07-10 13:50:00,1986.1,1986.1,1985.1,1985.1,2
2026-07-10 13:55:00,1985.0,1985.0,1980.1,1980.1,19
2026-07-10 14:00:00,1980.1,1980.1,1977.6,1979.0,32
2026-07-10 14:05:00,1978.9,1979.0,1978.9,1978.9,8
2026-07-10 14:10:00,1979.2,1979.4,1976.0,1978.3,23
2026-07-10 14:15:00,1980.3,1980.3,1978.2,1978.2,10
2026-07-10 14:20:00,1977.1,1977.1,1974.1,1975.0,32
2026-07-10 14:25:00,1979.0,1979.0,1975.1,1976.8,24
2026-07-10 14:45:00,1974.4,1974.4,1974.4,1974.4,9
2026-07-13 09:00:00,1966.5,1970.2,1964.5,1964.5,51
2026-07-13 09:05:00,1965.9,1967.3,1965.9,1967.3,11
2026-07-13 09:10:00,1967.0,1968.0,1966.8,1968.0,24
2026-07-13 09:15:00,1967.0,1967.0,1963.1,1964.5,79
2026-07-13 09:20:00,1964.5,1965.0,1961.6,1965.0,92
2026-07-13 09:25:00,1965.9,1965.9,1964.7,1964.7,15
2026-07-13 09:30:00,1964.7,1964.7,1964.4,1964.6,28
2026-07-13 09:35:00,1964.6,1964.6,1964.1,1964.1,20
2026-07-13 09:40:00,1962.3,1963.5,1962.0,1962.2,80
2026-07-13 09:45:00,1961.6,1963.0,1961.3,1961.3,24
2026-07-13 09:50:00,1961.7,1962.4,1961.1,1962.0,35
2026-07-13 09:55:00,1961.0,1963.0,1960.6,1963.0,10
2026-07-13 10:00:00,1963.7,1963.7,1962.1,1962.2,27
2026-07-13 10:05:00,1962.2,1963.0,1961.2,1961.2,78
2026-07-13 10:10:00,1961.0,1961.6,1957.0,1958.0,101
2026-07-13 10:15:00,1957.5,1958.6,1957.0,1957.4,68
2026-07-13 10:20:00,1957.5,1958.3,1957.0,1957.0,40
2026-07-13 10:25:00,1956.8,1958.0,1956.5,1958.0,43
2026-07-13 10:30:00,1957.5,1958.0,1957.0,1958.0,60
2026-07-13 10:35:00,1958.0,1958.4,1957.5,1958.4,80
2026-07-13 10:40:00,1958.4,1959.9,1958.4,1959.8,23
2026-07-13 10:45:00,1960.0,1960.0,1960.0,1960.0,10
2026-07-13 10:50:00,1959.4,1959.4,1958.6,1958.6,12
2026-07-13 10:55:00,1959.1,1959.1,1958.6,1958.6,18
2026-07-13 11:00:00,1958.8,1958.8,1957.5,1957.5,41
2026-07-13 11:05:00,1957.5,1957.5,1955.0,1956.7,47
2026-07-13 11:10:00,1955.0,1955.5,1954.2,1954.2,21
2026-07-13 11:15:00,1955.5,1955.5,1954.3,1955.0,13
